source_excel_row,source_registry_offering_count,AANGEBODEN_OPLEIDINGCODE,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,SOORT,ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,NAAM_LANG,INTERNATIONALE_NAAM,EIGENNAAM,VORM,VOERTAAL,STUDIELAST,BEGINDATUM,EINDDATUM,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIEPLAATS,raw_record_count,raw_csv_rows_json,raw_conflict_fields_json,raw_conflict_values_json
308,2,45073c5b-1603-4af2-8994-24a755deb82e,1001O6018,56808,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Franse Taal en Cultuur,,Franse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6202],[],{}
308,2,ea20505f-8391-43fc-ab2e-5b4ced724af7,1001O6018,56808,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Franse Taal en Cultuur,,Franse Taal en Cultuur,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6201],[],{}
309,1,25c52901-b71c-4b6b-bf06-ba8b28b9970a,1001O5903,56551,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Geneeskunde,Medicine,Geneeskunde,VOLTIJD,NLD,180,2008-09-01,,2018-09-01,,2018-09-01,,,,,114X175,Leiden,1,[6189],[],{}
310,1,380b13e0-f7f4-461c-9342-5dba777a873b,1001O5816,56034,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Geschiedenis,History,Geschiedenis,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6179],[],{}
311,1,2e7faf28-7b0b-41ad-9c53-b7316952f79d,1001O5805,56003,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Griekse en Latijnse Taal en Cultuur,Classics,Griekse en Latijnse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6178],[],{}
312,2,a4812baf-728b-4150-8051-5905a14a0505,1001O6169,56978,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Informatica,Computer Science,Informatica,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6216],[],{}
312,2,ebd8088f-01e9-43dc-bc37-0fbafc517019,1001O6169,56978,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Informatica,Computer Science,Informatica,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X176,'s-Gravenhage,1,[6215],[],{}
313,1,5148ad1c-e08b-4b33-a0bb-959a46f2c54c,1001O6229,59316,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,International Studies,International Studies,International Studies,VOLTIJD,ENG,180,2014-09-02,,2014-09-01,,2026-09-01,,,,,114X176,'s-Gravenhage,1,[6220],[],{}
314,1,5e0dcfac-87d7-4241-a306-847fb32b9338,1001O6023,56809,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Italiaanse Taal en Cultuur,,Italiaanse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6203],[],{}
315,1,8338f751-e95b-4388-ad31-a079d5489b26,1001O6039,56819,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Japanstudies,Japanese Studies,Japanstudies,VOLTIJD,NLD,180,2002-09-01,,2011-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6205],[],{}
316,1,a26947de-77c5-4e7f-b8ec-0f514fdf2b74,1001O6040,56820,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Koreastudies,Korean Studies,Koreastudies,VOLTIJD,NLD,180,2002-09-01,,2011-09-01,,2011-09-01,,,,,114X175,Leiden,1,[6206],[],{}
317,2,cf6ccfea-6aa4-47dc-8026-7a3cb434ed68,1001O6048,56824,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Kunstgeschiedenis,,Kunstgeschiedenis,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6209],[],{}
317,2,ec5d6df9-1407-4c3e-9744-b9eda96923ea,1001O6048,56824,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Kunstgeschiedenis,,Kunstgeschiedenis,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6208],[],{}
318,1,1719d0f0-80f1-4e9e-9c82-f9f439ca0ce9,1001O5831,56052,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Latijns-Amerikastudies,Latin American Studies,Latijns-Amerikastudies,VOLTIJD,NLD,180,2002-09-01,,2011-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6180],[],{}
319,1,01471285-05ac-42ee-a8b7-8ed2d5301d8f,1001O5696,50429,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Liberal Arts and Sciences: Global Challenges,,Liberal Arts and Sciences: Global Challenges,VOLTIJD,ENG,180,2010-09-01,,2010-09-01,,2010-09-01,,,,,114X176,'s-Gravenhage,1,[6171],[],{}
320,1,f547c15b-e8e0-46bf-badf-3656ef71a46b,1001O5846,56098,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Midden-Oostenstudies,Middle Eastern Studies,Midden-Oostenstudies,VOLTIJD,NLD,180,2010-09-01,,2010-09-01,,2010-09-01,,,,,114X175,Leiden,1,[6184],[],{}
321,1,d0fe8a4d-c5a0-449f-b2a7-0f8aa5bad97e,1001O5791,55009,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Molecular Science and Technology (joint degree),,Molecular Science and Technology (joint degree),VOLTIJD,NLD,180,2016-09-01,,2016-09-01,,2016-09-01,,,111A562,,114X175,Leiden,1,[6177],[],{}
322,2,36df5286-af3f-4bf9-b253-33a2e058deba,1001O5665,50206,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Natuurkunde,Physics,Natuurkunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6167],[],{}
322,2,e6a6da23-a5da-4c1c-9591-af8fc3c22363,1001O5665,50206,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Natuurkunde,Physics,Natuurkunde,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6166],[],{}
323,1,1516a224-9dc7-486c-b4a9-194e29647841,1001O5832,56055,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Nederlandkunde/Dutch Studies,Dutch Studies,Nederlandkunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6181],[],{}
324,1,f3d4ac08-6c10-41a1-9fd4-55bf8c48f4c9,1001O5998,56804,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Nederlandse Taal en Cultuur,Dutch Language and Culture,Nederlandse Taal en Cultuur,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6197],[],{}
325,2,2a8b67fc-e8eb-4845-a1b1-2f11864f7170,1001O6067,56828,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Notarieel Recht,Notarial Law,Notarieel Recht,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6213],[],{}
325,2,3420ec7c-ba55-4c48-9ddd-ac41f209c0b0,1001O6067,56828,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Notarieel Recht,Notarial Law,Notarieel Recht,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,2031-08-31,2002-09-01,,,,,114X175,Leiden,1,[6212],[],{}
326,1,6b4029a3-29a3-47f3-a843-bbae08a5db15,1001O5865,56123,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Oude Nabije Oosten-studies,Ancient Near Eastern Studies,Oude Nabije Oosten-studies,VOLTIJD,NLD,180,2010-09-01,,2010-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6186],[],{}
327,1,03adc3e8-6330-44a3-af7c-7c0167a302d9,1001O5943,56607,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6193],[],{}
328,2,0ba7c2f3-63cb-4e02-813f-abc71688802f,1001O5939,56606,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Politicologie,Political Science,Politicologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X176,'s-Gravenhage,1,[6191],[],{}
328,2,ef79d6dd-18b5-46f5-aa58-7e95d38c4138,1001O5939,56606,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Politicologie,Political Science,Politicologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6192],[],{}
329,1,b3bcc7d2-3569-4f03-bd03-74685fd72253,1001O5928,56604,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Psychologie,Psychology,Psychologie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6190],[],{}
330,2,4d5b3ac7-9c43-4696-bfde-02ec758cb4c9,1001O5724,50700,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Rechtsgeleerdheid,,Rechtsgeleerdheid,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,2031-08-31,2002-09-01,,,,,114X175,Leiden,1,[6172],[],{}
330,2,9f454950-1598-4f30-9472-eaad8d2011cb,1001O5724,50700,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Rechtsgeleerdheid,,Rechtsgeleerdheid,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6173],[],{}
331,2,4366f339-b9e7-4c10-8ac6-993ddf02c6fb,1001O5750,50902,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Religiewetenschappen,Religious Studies,Religiewetenschappen,VOLTIJD,NLD,180,2014-09-01,,2014-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6176],[],{}
331,2,b1840abc-6948-49e9-ade4-f33402b17186,1001O5750,50902,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Religiewetenschappen,Religious Studies,Religiewetenschappen,DEELTIJD,NLD,180,2014-09-01,,2014-09-01,,2014-09-01,,,,,114X175,Leiden,1,[6175],[],{}
332,1,9ff4aca0-5872-4f99-a657-86ef46fcd4dc,1001O5746,50855,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Russische Studies,Russian Studies,Russische Studies,VOLTIJD,NLD,180,2011-09-01,,2011-09-01,,2026-09-01,,,,,114X175,Leiden,1,[6174],[],{}
333,1,23783a5b-9606-46aa-8551-9af17c922efb,1001O8926,50474,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Science for Sustainable Societies,Science for Sustainable Societies,Science for Sustainable Societies,VOLTIJD,ENG,180,2025-09-01,,2025-09-01,,2025-09-01,,,,,114X175,Leiden,1,[6351],[],{}
334,1,97b29776-81a7-4cdf-a436-d140e66cb614,1001O6231,59320,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Security Studies,Security Studies,Security Studies,VOLTIJD,ENG,180,2017-09-01,,2017-09-01,,2017-09-01,,,,,114X176,'s-Gravenhage,1,[6221],[],{}
335,1,2fc604cd-7bb1-4555-a28f-f2e3094e5b16,1001O5848,56099,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Zuid- en Zuidoost-Aziëstudies,South and Southeast Asian Studies,South and Southeast Asian Studies,VOLTIJD,ENG,180,2010-09-01,,2010-09-01,,2010-09-01,,,,,114X175,Leiden,1,[6185],[],{}
336,1,c11036c6-3d5a-46e5-8cf7-77ade229f7c0,1001O5663,50205,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Sterrenkunde,Astronomy,Sterrenkunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6165],[],{}
337,1,317696ce-099e-4d80-ac75-6e9203b4a505,1001O5992,56803,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Taalwetenschap,Linguistics,Taalwetenschap,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6196],[],{}
338,1,7699cbb2-d1db-4f58-ba2e-c63f7807f00b,1001O6237,59328,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Urban Studies,Urban Studies,Urban Studies,VOLTIJD,ENG,180,2018-09-01,,2018-09-01,,2026-09-01,,,,,114X176,'s-Gravenhage,1,[6222],[],{}
339,2,1eebade1-2fc2-4516-8dbd-395527bc62fb,1001O6176,56980,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Wiskunde,Mathematics,Wiskunde,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6218],[],{}
339,2,8d8fc7ea-73ca-428c-8992-0dc16fb78644,1001O6176,56980,,OPLEIDING,107B578,Universiteit Leiden,114A561,Universiteit Leiden,Wiskunde,Mathematics,Wiskunde,DEELTIJD,NLD,180,2002-09-01,,2002-09-01,,2002-09-01,,,,,114X175,Leiden,1,[6217],[],{}
340,1,378a7b38-6d8e-4e6f-8050-7d9af08a60d6,1015O6816,,,VARIANT,107B523,Universiteit Twente,114A514,Universiteit Twente,Bachelor Civil Engineering,Bachelor Civil Engineering,Bachelor Civil Engineering,VOLTIJD,ENG,,,,2021-09-01,,2022-09-01,,,,,,,1,[4922],[],{}
341,1,10dc9743-58ff-c392-e063-0f10140a1489,1015O6821,,50447,VARIANT,107B523,Universiteit Twente,114A514,Universiteit Twente,Bachelor Creative Technology,Bachelor Creative Technology,Bachelor Creative Technology,VOLTIJD,ENG,180,,,2021-03-17,,,,,,,,,1,[4924],[],{}
342,1,10dc9743-5906-c392-e063-0f10140a1489,1015O6822,,50447,VARIANT,107B523,Universiteit Twente,114A514,Universiteit Twente,Bachelor Creative Technology - Amsterdam (VU-UT),Bachelor Creative Technology - Amsterdam (VU-UT),Bachelor Creative Technology - Amsterdam (VU-UT),VOLTIJD,ENG,180,,,2021-12-20,,,,,,,,,1,[4925],[],{}
343,1,02531414-1515-43f1-9589-77cbad138cbb,1015O6818,,50439,VARIANT,107B523,Universiteit Twente,114A514,Universiteit Twente,Bachelor Mechanical Engineering,Bachelor Mechanical Engineering,Bachelor Mechanical Engineering,VOLTIJD,ENG,180,,,2021-09-01,,2022-09-01,,,,,,,1,[4923],[],{}
344,1,95ca715a-1938-470b-a64c-8469337f322b,1015O7322,,50439,VARIANT,107B523,Universiteit Twente,114A514,Universiteit Twente,Bachelor Mechanical Engineering - Amsterdam (VU-UT),Bachelor Mechanical Engineering - Amsterdam (VU-UT),Bachelor Mechanical Engineering - Amsterdam (VU-UT),VOLTIJD,ENG,180,,,2021-09-01,,2022-09-01,,,,,,,1,[4926],[],{}
345,1,bf2e8c3d-6ced-4a33-a739-621d58dbf237,1015O5101,,56986,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Aardwetenschappen,Earth Sciences,Aardwetenschappen,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2025],[],{}
346,2,0c38e9ed-b76e-7689-e063-6f41a8c02adf,1015O5638,,50003,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Academische lerarenopleiding primair onderwijs,Academische lerarenopleiding primair onderwijs,Academische lerarenopleiding primair onderwijs,DEELTIJD,NLD,180,,,2018-09-01,,2022-09-01,,,,,,,1,[2029],[],{}
346,2,7ade0e47-c1a5-4241-b016-819cf8955377,1015O5638,,50003,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Academische lerarenopleiding primair onderwijs,Academische lerarenopleiding primair onderwijs,Academische lerarenopleiding primair onderwijs,VOLTIJD,NLD,180,,,2018-09-01,,2022-09-01,,,,,,,1,[2030],[],{}
347,1,3e86db3b-cb74-4ba7-b9ba-9c0c00002ff6,1001O5626,50007,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Bestuurs- en Organisatiewetenschap,Public Administration and Organisation Science,Bestuurs- en organisatiewetenschap,VOLTIJD,NLD,180,2009-09-01,,2009-09-01,,2022-09-01,,,,,,,1,[1945],[],{}
348,1,0c3c8996-ee9f-6c8e-e063-6f41a8c067fb,1015O5740,,56860,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Biologie,Biology,Biologie,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2048],[],{}
349,1,0c3c8996-eeaf-6c8e-e063-6f41a8c067fb,1001O6204,56990,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Biomedische Wetenschappen,Biomedical Sciences,Biomedische wetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1962],[],{}
350,1,0c3c8996-eeef-6c8e-e063-6f41a8c067fb,1001O6057,56826,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Communicatie- en Informatiewetenschappen,Communication and Information Studies,Communicatie- en informatiewetenschappen,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1960],[],{}
351,1,61868f1f-281a-4642-97e9-f4adcf9166e3,1016O4381,,50035,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Culturele antropologie en ontwikkelingssociologie,Cultural Anthropology and Development Sociology,Culturele antropologie en ontwikkelingssociologie,VOLTIJD,NLD,180,,,2009-09-01,,2022-09-01,,,,,,,1,[2157],[],{}
352,1,0c3c8996-ef47-6c8e-e063-6f41a8c067fb,1001O5919,56570,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Diergeneeskunde,Veterinary Medicine,Diergeneeskunde,VOLTIJD,NLD,180,2007-09-01,,2007-09-01,,2022-09-01,,,,,,,1,[1954],[],{}
353,1,0c3c8996-ef67-6c8e-e063-6f41a8c067fb,1015O5768,,50950,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Economics and Business Economics,Economics and Business Economics,Economics and Business Economics,VOLTIJD,ENG,180,,,2010-09-01,,2022-09-01,,,,,,,1,[2064],[],{}
354,1,6a92998f-ff9a-421b-bc5f-828673b5720f,1016O8883,,50290,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,English Language and Culture,English Language and Culture,English Language and Culture,VOLTIJD,ENG,180,,,2020-09-01,,2022-09-01,,,,,,,1,[2236],[],{}
355,1,0c3c8996-efcf-6c8e-e063-6f41a8c067fb,1015O5782,,56157,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Farmacie,Pharmacy,Farmacie,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2073],[],{}
356,1,0c3cf58d-c301-5959-e063-6f41a8c03f22,1015O5772,,56081,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Filosofie,Philosophy,Filosofie,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2066],[],{}
357,1,0c3c8996-f027-6c8e-e063-6f41a8c067fb,1001O5905,56551,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Geneeskunde,Medicine,Geneeskunde,VOLTIJD,NLD,180,2006-09-01,,2006-09-01,,2022-09-01,,,,,,,1,[1953],[],{}
358,1,0c3c8996-f00f-6c8e-e063-6f41a8c067fb,1015O5790,,56034,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Geschiedenis,History,Geschiedenis,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2078],[],{}
359,1,0c3c8996-f037-6c8e-e063-6f41a8c067fb,1015O5795,,56987,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Global Sustainability Science,Global Sustainability Science,Global Sustainability Science,VOLTIJD,ENG,180,,,2016-09-01,,2022-09-01,,,,,,,1,[2081],[],{}
360,1,0c3c8996-f077-6c8e-e063-6f41a8c067fb,1015O5802,,56034,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,History,History,History,VOLTIJD,ENG,180,,,2018-09-01,,2022-09-01,,,,,,,1,[2087],[],{}
361,1,0c3c8996-f0cf-6c8e-e063-6f41a8c067fb,1015O5812,,56978,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Informatica,Computer Science,Informatica,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2091],[],{}
362,1,0c3c8996-f0df-6c8e-e063-6f41a8c067fb,1015O5814,,56842,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Informatiekunde,Information Science,Informatiekunde,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2093],[],{}
363,1,0c3c8996-ee67-6c8e-e063-6f41a8c067fb,1015O5733,,56631,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Interdisciplinaire sociale wetenschap,Interdisciplinary Social Science,Interdisciplinaire sociale wetenschap,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2043],[],{}
364,1,0c3c8996-f12f-6c8e-e063-6f41a8c067fb,1001O6050,56824,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Kunstgeschiedenis,Art History,Kunstgeschiedenis,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1959],[],{}
365,1,0c3c8996-eeff-6c8e-e063-6f41a8c067fb,1001O6183,56981,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Kunstmatige Intelligentie,Artificial Intelligence,Kunstmatige Intelligentie,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1961],[],{}
366,1,0c3c8996-f137-6c8e-e063-6f41a8c067fb,1015O5824,,50393,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Liberal Arts and Sciences,Liberal Arts and Sciences,Liberal Arts and Sciences,VOLTIJD,NLD,180,,,2004-09-01,,2022-09-01,,,,,,,1,[2098],[],{}
367,1,0c3c8996-f145-6c8e-e063-6f41a8c067fb,1001O5989,56802,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Literatuurwetenschap,Literary Studies,Literatuurwetenschap,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1956],[],{}
368,1,c3dbc751-ba80-49f7-a55a-17ab1554d6a7,1001O5758,50906,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Media en Cultuur,Media and Culture,Media en cultuur,VOLTIJD,NLD,180,2015-09-01,,2015-09-01,,2022-09-01,,,,,,,1,[1947],[],{}
369,1,0c3c8996-f175-6c8e-e063-6f41a8c067fb,1001O5804,55825,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Molecular and Biophysical Life Sciences,Molecular and Biophysical Life Sciences,Molecular and Biophysical Life Sciences,VOLTIJD,ENG,180,2021-09-01,,2021-09-01,,2022-09-01,,,,,,,1,[1950],[],{}
370,1,0c3c8996-f1a5-6c8e-e063-6f41a8c067fb,1001O5975,56700,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Muziekwetenschap,Musicology,Muziekwetenschap,VOLTIJD,NLD,180,2002-09-01,,2002-09-01,,2022-09-01,,,,,,,1,[1955],[],{}
371,1,0c3c8996-f1b5-6c8e-e063-6f41a8c067fb,1015O5840,,56984,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Natuur- en Sterrenkunde,Physics & Astronomy,Natuur- en Sterrenkunde,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2106],[],{}
372,1,0c3c8996-f0ef-6c8e-e063-6f41a8c067fb,1015O5816,,56982,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Natuurwetenschap en Innovatiemanagement,Science and Innovation Management,Natuurwetenschap en Innovatiemanagement,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2094],[],{}
373,1,0c38e9ed-b7a6-7689-e063-6f41a8c02adf,1015O5681,,56804,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Nederlandse taal en cultuur,Dutch Language and Culture,Nederlandse taal en cultuur,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2035],[],{}
374,2,0c38e9ed-b75e-7689-e063-6f41a8c02adf,1016O8472,,50003,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Onderwijswetenschappen,Onderwijswetenschappen,Onderwijswetenschappen,DEELTIJD,NLD,180,,,2018-09-01,,2022-09-01,,,,,,,1,[2162],[],{}
374,2,0c38e9ed-b766-7689-e063-6f41a8c02adf,1016O8472,,50003,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Onderwijswetenschappen,Onderwijswetenschappen,Onderwijswetenschappen,VOLTIJD,NLD,180,,,2018-09-01,,2022-09-01,,,,,,,1,[2163],[],{}
375,1,0c3c8996-f225-6c8e-e063-6f41a8c067fb,1015O5854,,56607,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Pedagogische Wetenschappen,Pedagogical Sciences,Pedagogische Wetenschappen,VOLTIJD,NLD,180,,,2002-09-01,,2022-09-01,,,,,,,1,[2117],[],{}
376,1,0c3c8996-f245-6c8e-e063-6f41a8c067fb,1001O5778,54999,,OPLEIDING,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,"Philosophy, Politics and Economics","Philosophy, Politics and Economics","Philosophy, Politics and Economics",VOLTIJD,ENG,180,2018-09-01,,2018-09-01,,2022-09-01,,,,,,,1,[1949],[],{}
377,1,a57b71a2-0ac3-416f-bc6a-17d0cfccc6e9,1016O8474,,50902,VARIANT,107B449,Universiteit Utrecht,112A764,Universiteit Utrecht,Religiewetenschappen,Religiewetenschappen,,VOLTIJD,NLD,180,,,2014-09-01,,2022-09-01,,,,,,,2,"[2164,2165]","[""EIGENNAAM"",""EIGENNAAM_ENGELS""]","{""EIGENNAAM"":[""Politiek, cultuur en religie"",""Religiewetenschappen""],""EIGENNAAM_ENGELS"":[""Politiek, cultuur en religie"",""Religiewetenschappen""]}"
